mot0set, mot1set, mot2set, radius
0.000000, 0.000000, 0.000000, 1013.470242, 0.044164, 44.163870
128.000000, -128.000000, 0.000000, 6.977090, -0.243881, -243.881020
0.000000, 128.000000, -128.000000, 1090.247429, 0.001072, 1.071990
-128.000000, 0.000000, 128.000000, 37.286158, -0.016648, -17.279210
0.000000, -212.000000, 212.000000, 1001.237382, 0.089546, 89.414250
0.000000, -226.000000, 226.000000, 1053.315597, 0.072640, 72.639690
0.000000, -56.000000, 56.000000, 1002.670084, 0.070237, 69.974710
0.000000, -170.000000, 170.000000, 1003.758815, 0.057961, 57.960760
0.000000, -84.000000, 84.000000, 9.434691, -0.268392, -268.391530
0.000000, 72.000000, -72.000000, 1018.624695, 0.016570, 16.405000
0.000000, -141.000000, 141.000000, 1001.216951, 0.083504, 83.503700
0.000000, 1.000000, -1.000000, 1025.327734, 0.003614, 3.613740
0.000000, -105.000000, 105.000000, 1008.519488, 0.075278, 75.278350
64.000000, -106.000000, 42.000000, 1006.617065, 0.074252, 74.251650
0.000000, -64.000000, 64.000000, 3.911100, -0.270757, -270.757420
64.000000, -134.000000, 70.000000, 1002.697641, 0.088194, 88.193820
64.000000, -110.000000, 46.000000, 1001.434901, 0.074688, 74.138100
