mot0set, mot1set, mot2set, radius
0.000000, 0.000000, 0.000000, 14.902347, 0.036759, 36.759080
128.000000, 0.000000, 0.000000, 12.962109, 0.053324, 53.005160
0.000000, 128.000000, 0.000000, 16.975345, 0.033046, 33.045510
0.000000, 0.000000, 128.000000, 7.490769, -0.294171, -294.171080
84.000000, -128.000000, 84.000000, 939.474951, 0.087683, 87.683200
21.000000, 64.000000, 21.000000, 7.486016, 0.026397, 26.396820
98.000000, 42.000000, 98.000000, 15.742066, 0.059986, 59.985920
24.000000, 10.000000, 24.000000, 14.024409, 0.034908, 34.913520
74.000000, 32.000000, 74.000000, 13.824236, 0.058307, 58.218500
36.000000, 15.000000, 36.000000, 13.930070, 0.060031, 59.984840
62.000000, 27.000000, 62.000000, 7.295331, -0.304000, -303.999800
75.000000, 33.000000, 75.000000, 4.720705, 0.045172, 45.172100
-64.000000, 64.000000, 148.000000, 17.336295, -0.022994, -22.993880
80.000000, 16.000000, 37.000000, 1.774490, 0.039007, 39.006850
116.000000, 74.000000, -40.000000, 29.126891, 0.012055, 12.054600
29.000000, 18.000000, 86.000000, 11.063999, 0.055340, 55.339630
77.000000, 24.000000, 56.000000, 9.361211, 0.041430, 41.624320
50.000000, 40.000000, 29.000000, 19.237196, 0.059515, 59.309780
40.000000, 8.000000, 82.000000, 10.577930, 0.070586, 70.585990
80.000000, -8.000000, 87.000000, 2.596808, 0.099998, 99.880630
118.000000, 12.000000, 38.000000, 7.528920, 0.065595, 64.864080
107.000000, -12.000000, 52.000000, 5.386778, 0.107985, 107.985480
60.000000, -14.000000, 78.000000, 4.707892, -0.260884, -260.884080
39.000000, 8.000000, 82.000000, 5.119007, 0.063430, 63.429690
90.000000, -7.000000, 59.000000, 1.807538, 0.107398, 107.398420
106.000000, 14.000000, 44.000000, 11.477255, 0.074427, 74.427390
71.000000, -7.000000, 69.000000, 7.330680, -0.251337, -251.337230
85.000000, 4.000000, 48.000000, 4.281804, 0.064664, 64.663760
80.000000, 4.000000, 62.000000, 119.655371, 0.053530, 53.530430
70.000000, 1.000000, 57.000000, 11.538712, 0.049812, 49.812480
76.000000, 10.000000, 32.000000, 28.006309, 0.054251, 54.250600
79.000000, 5.000000, 54.000000, 10.942367, 0.063802, 63.801930
92.000000, 15.000000, 35.000000, 9.084136, -0.295067, -295.066850
91.000000, 17.000000, 26.000000, 7.404842, 0.065465, 65.464740
78.000000, 9.000000, 39.000000, 6.093154, 0.056059, 56.058840
71.000000, 1.000000, 56.000000, 133.862111, 0.051407, 51.406690
86.000000, 13.000000, 33.000000, 22.796848, 0.066688, 66.688400
