mot0set, mot1set, mot2set, radius
0.000000, 0.000000, 0.000000, 1021.847096, 0.038315, 38.925470
128.000000, 128.000000, 128.000000, 1016.976745, 0.063736, 63.574550
-128.000000, -128.000000, -128.000000, 36.109541, -0.026988, -26.988220
-128.000000, 128.000000, 128.000000, 3.258977, -0.020307, -20.028340
-84.000000, 84.000000, 84.000000, 11998.842779, -0.008503, -8.623480
-21.000000, 21.000000, 21.000000, 13.021806, -0.006532, -6.532300
-312.000000, -114.000000, -114.000000, 66.554001, -0.001461, -1.461000
18.000000, 67.000000, 67.000000, 1034.721704, 0.047810, 47.384150
-74.000000, 74.000000, 74.000000, 2.660156, -0.019753, -19.753410
-128.000000, 0.000000, 0.000000, 4.293477, -0.024310, -24.309890
0.000000, 128.000000, 128.000000, 1029.907785, 0.040949, 40.949190
-220.000000, 6.000000, 6.000000, 19.487936, -0.015937, -15.937390
-55.000000, 97.000000, 97.000000, 22.201742, -0.025299, -25.298780
-165.000000, 37.000000, 37.000000, 25.031233, -0.027707, -27.707240
-82.000000, 82.000000, 82.000000, 136.160625, -0.012715, -12.715210
-101.000000, 101.000000, 101.000000, 24.653021, -0.022046, -22.102970
-116.000000, 74.000000, 74.000000, 19.343937, -0.053843, -53.842600
-102.000000, 74.000000, 74.000000, 22.829931, -0.039334, -39.333820
-101.000000, 37.000000, 37.000000, 18.574939, -0.046568, -46.567510
-64.000000, 85.000000, 85.000000, 1014.229199, 0.004296, 4.340390
-148.000000, 55.000000, 55.000000, 14.816196, -0.039611, -39.611290
-190.000000, 40.000000, 40.000000, 14.299327, -0.030076, -30.076000
-169.000000, -1.000000, -1.000000, 30.383814, -0.011637, -11.636660
-118.000000, 75.000000, 75.000000, 1008.329797, 0.330082, 330.416430
-145.000000, 38.000000, 38.000000, 5.624395, -0.034007, -34.006560
-153.000000, 57.000000, 57.000000, 9.669469, -0.025153, -25.153250
-145.000000, 70.000000, 70.000000, 20.372355, -0.027029, -26.718470
-179.000000, 20.000000, 20.000000, 23.606962, -0.042969, -42.671600
