mot0set, mot1set, mot2set, radius
0.000000, 0.000000, 0.000000, 22500.823766, 0.029604, 29.604460
128.000000, -128.000000, 0.000000, 2.491115, 0.102426, 102.425730
0.000000, 128.000000, -128.000000, 20.622088, -0.014600, -14.599640
-128.000000, 0.000000, 128.000000, 17.333624, -0.033396, -33.395650
0.000000, -64.000000, 64.000000, 2.274889, 0.078063, 78.063320
64.000000, 0.000000, -64.000000, 36.076409, 0.026797, 26.797170
64.000000, -64.000000, 0.000000, 6.170559, -0.254568, -255.070250
64.000000, -170.000000, 106.000000, 10.754235, 0.098544, 98.543860
64.000000, -42.000000, -21.000000, 9.137713, 0.049092, 49.092040
64.000000, -128.000000, 63.000000, 6.230880, 0.101267, 101.267390
64.000000, -63.000000, 0.000000, 6.838849, -0.260867, -260.867490
64.000000, -107.000000, 42.000000, 4.535070, 0.092655, 92.655150
64.000000, -134.000000, 70.000000, 2.726497, 0.098551, 98.551050
64.000000, -109.000000, 46.000000, 5.677093, 0.104808, 104.357280
64.000000, -107.000000, 43.000000, 11.134495, -0.258400, -258.399900
64.000000, -96.000000, 32.000000, 1.876851, 0.095123, 95.122960
32.000000, -99.000000, 67.000000, 1.375621, 0.083073, 83.072680
